split0_test_rmse,split1_test_rmse,split2_test_rmse,split3_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse,mean_fit_time,std_fit_time,mean_test_time,std_test_time,params,param_n_factors,param_cache_ratings,param_n_epochs,param_lr_all,param_reg_all,param_reg_bu,param_reg_bi,param_lr_bu,param_lr_bi
0.7025896967631492,0.6726442859921172,0.6798097894077471,0.6988772589440885,0.6884802577767755,0.012581026646165696,192,1.721343219280243,0.021295829103674585,0.07839053869247437,0.005446179422992245,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'lr_all': 0.00263, 'reg_all': 0.00942, 'reg_bu': 0.016, 'reg_bi': 0.033, 'lr_bu': 0.006, 'lr_bi': 0.023}",1,True,577,0.00263,0.00942,0.016,0.033,0.006,0.023
0.7015673412184623,0.6703393939241886,0.6790525364334133,0.6961544899296016,0.6867784403764164,0.012615008257376051,143,1.7237290740013123,0.012889340035680092,0.08119314908981323,0.008081957108479955,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'lr_all': 0.00263, 'reg_all': 0.00942, 'reg_bu': 0.035, 'reg_bi': 0.028, 'lr_bu': 0.006, 'lr_bi': 0.008}",1,True,577,0.00263,0.00942,0.035,0.028,0.006,0.008
0.7052900951470034,0.6817980386646946,0.687157607042901,0.7027695762436613,0.694253829274565,0.00999775225396839,428,1.687420129776001,0.020847581425533866,0.0810079574584961,0.01035855493025659,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'lr_all': 0.00263, 'reg_all': 0.00942, 'reg_bu': 0.022, 'reg_bi': 0.044, 'lr_bu': 0.022, 'lr_bi': 0.046}",1,True,577,0.00263,0.00942,0.022,0.044,0.022,0.046
0.7035729188298901,0.6801068692157406,0.6854335492982853,0.7006403356946249,0.6924384182596353,0.009904340507412113,346,1.6385629773139954,0.029457206478626655,0.06921184062957764,0.0020226262219551266,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'lr_all': 0.00263, 'reg_all': 0.00942, 'reg_bu': 0.032, 'reg_bi': 0.034, 'lr_bu': 0.035, 'lr_bi': 0.024}",1,True,577,0.00263,0.00942,0.032,0.034,0.035,0.024
0.7040245780695891,0.6738504383082593,0.6807512704378427,0.6977502307775876,0.6890941293983197,0.012245609440705381,212,1.6827411651611328,0.05155567378300294,0.08459222316741943,0.0031070576704861123,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'lr_all': 0.00263, 'reg_all': 0.00942, 'reg_bu': 0.009000000000000001, 'reg_bi': 0.035, 'lr_bu': 0.006, 'lr_bi': 0.019}",1,True,577,0.00263,0.00942,0.009000000000000001,0.035,0.006,0.019
0.7094712806261347,0.6858223365406446,0.6869301370185558,0.7032005630335837,0.6963560793047296,0.010230635217543046,475,1.669129192829132,0.033428243228366315,0.08403152227401733,0.008409225546836466,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'lr_all': 0.00263, 'reg_all': 0.00942, 'reg_bu': 0.003, 'reg_bi': 0.048, 'lr_bu': 0.03, 'lr_bi': 0.018000000000000002}",1,True,577,0.00263,0.00942,0.003,0.048,0.03,0.018000000000000002
0.7056547587207422,0.6826446151385123,0.687089488728309,0.7013664530794378,0.6941888289167503,0.009574123168203767,424,1.6146180033683777,0.06138912543125459,0.07819825410842896,0.012376405260008974,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'lr_all': 0.00263, 'reg_all': 0.00942, 'reg_bu': 0.005, 'reg_bi': 0.026000000000000002, 'lr_bu': 0.028, 'lr_bi': 0.03}",1,True,577,0.00263,0.00942,0.005,0.026000000000000002,0.028,0.03
0.696371645771476,0.6677450743430381,0.6803538723923944,0.6940633166258522,0.6846334772831901,0.011513466478194826,78,1.7414178252220154,0.09732669749936003,0.07482248544692993,0.004820862130415291,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'lr_all': 0.00263, 'reg_all': 0.00942, 'reg_bu': 0.024, 'reg_bi': 0.005, 'lr_bu': 0.013000000000000001, 'lr_bi': 0.047}",1,True,577,0.00263,0.00942,0.024,0.005,0.013000000000000001,0.047
0.6986742071445913,0.6671174902948176,0.6814357966259297,0.6963976260825754,0.6859062800369784,0.012709171357501716,116,1.6585208773612976,0.025668906287979378,0.1096336841583252,0.060401731380410106,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'lr_all': 0.00263, 'reg_all': 0.00942, 'reg_bu': 0.043000000000000003, 'reg_bi': 0.011, 'lr_bu': 0.005, 'lr_bi': 0.048}",1,True,577,0.00263,0.00942,0.043000000000000003,0.011,0.005,0.048
0.7055259806182218,0.6784758819358235,0.6856288678928267,0.7025954678101206,0.6930565495642481,0.011338474275820803,377,1.6675848364830017,0.07308592522496378,0.07819664478302002,0.007185598538450729,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'lr_all': 0.00263, 'reg_all': 0.00942, 'reg_bu': 0.031, 'reg_bi': 0.03, 'lr_bu': 0.026000000000000002, 'lr_bi': 0.035}",1,True,577,0.00263,0.00942,0.031,0.03,0.026000000000000002,0.035
0.7039720435390996,0.6712647716475587,0.6796865474911106,0.6970395129934157,0.6879907189177961,0.01309580072050762,174,1.6149362325668335,0.05189029078413517,0.07218313217163086,0.007478875414861746,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'lr_all': 0.00263, 'reg_all': 0.00942, 'reg_bu': 0.035, 'reg_bi': 0.049, 'lr_bu': 0.004, 'lr_bi': 0.028}",1,True,577,0.00263,0.00942,0.035,0.049,0.004,0.028
0.7074489314326937,0.6787976061657696,0.6853741624520888,0.7022038075809063,0.6934561269078645,0.011752774942948992,391,1.7188394665718079,0.044862660840312915,0.07591885328292847,0.012122365440316677,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'lr_all': 0.00263, 'reg_all': 0.00942, 'reg_bu': 0.014, 'reg_bi': 0.024, 'lr_bu': 0.016, 'lr_bi': 0.046}",1,True,577,0.00263,0.00942,0.014,0.024,0.016,0.046
0.6991075073175197,0.6721218777383087,0.6825286782404139,0.6983209206426132,0.6880197459847138,0.011313119490865041,176,1.6914603114128113,0.08539804889857841,0.08320397138595581,0.008421212199941531,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'lr_all': 0.00263, 'reg_all': 0.00942, 'reg_bu': 0.028, 'reg_bi': 0.011, 'lr_bu': 0.024, 'lr_bi': 0.048}",1,True,577,0.00263,0.00942,0.028,0.011,0.024,0.048
0.7028264219164895,0.6754039004974116,0.6814426072780331,0.698553229185901,0.6895565397194587,0.011436381546320859,231,1.6263946294784546,0.022446342512841493,0.08428722620010376,0.010529625627379868,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'lr_all': 0.00263, 'reg_all': 0.00942, 'reg_bu': 0.029, 'reg_bi': 0.034, 'lr_bu': 0.009000000000000001, 'lr_bi': 0.022}",1,True,577,0.00263,0.00942,0.029,0.034,0.009000000000000001,0.022
0.6924053611959503,0.6636134230707594,0.6777229244351509,0.6889302887388415,0.6806679993601756,0.011242365491370598,17,1.6272217631340027,0.04687705647259084,0.07473403215408325,0.00806932880156728,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'lr_all': 0.00263, 'reg_all': 0.00942, 'reg_bu': 0.036000000000000004, 'reg_bi': 0.001, 'lr_bu': 0.01, 'lr_bi': 0.012}",1,True,577,0.00263,0.00942,0.036000000000000004,0.001,0.01,0.012
0.6969231897551925,0.6692658065767687,0.6824911304933637,0.6953278267623854,0.6860019883969276,0.011165457955933168,120,1.6801714301109314,0.0927030757385714,0.06483149528503418,0.003475655664991591,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'lr_all': 0.00263, 'reg_all': 0.00942, 'reg_bu': 0.042, 'reg_bi': 0.009000000000000001, 'lr_bu': 0.031, 'lr_bi': 0.009000000000000001}",1,True,577,0.00263,0.00942,0.042,0.009000000000000001,0.031,0.009000000000000001
0.7074767062815136,0.6832646424447559,0.6847438993213318,0.7024629443923328,0.6944870481099835,0.010644452524117063,434,1.7715849876403809,0.15329361582777226,0.07914549112319946,0.00586083220372045,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'lr_all': 0.00263, 'reg_all': 0.00942, 'reg_bu': 0.014, 'reg_bi': 0.044, 'lr_bu': 0.041, 'lr_bi': 0.014}",1,True,577,0.00263,0.00942,0.014,0.044,0.041,0.014
0.6939376097019955,0.6703667296462799,0.6770349809584509,0.6896330658549521,0.6827430965404195,0.009467653392939647,39,1.569682538509369,0.03589633309377944,0.0770878791809082,0.012460355750112439,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'lr_all': 0.00263, 'reg_all': 0.00942, 'reg_bu': 0.006, 'reg_bi': 0.002, 'lr_bu': 0.037, 'lr_bi': 0.023}",1,True,577,0.00263,0.00942,0.006,0.002,0.037,0.023
0.7064621394824638,0.6785168008771053,0.684511351640812,0.7033652370727539,0.6932138822682838,0.011940525159308542,381,1.718293011188507,0.11063697814116093,0.07813012599945068,0.006896044255748635,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'lr_all': 0.00263, 'reg_all': 0.00942, 'reg_bu': 0.034, 'reg_bi': 0.035, 'lr_bu': 0.033, 'lr_bi': 0.022}",1,True,577,0.00263,0.00942,0.034,0.035,0.033,0.022
0.7040527380866715,0.6782887054984759,0.6813213622540362,0.6980078662687501,0.6904176680269835,0.010878657495468055,265,1.683508038520813,0.010690933661886483,0.07668614387512207,0.004275050377080223,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'lr_all': 0.00263, 'reg_all': 0.00942, 'reg_bu': 0.019, 'reg_bi': 0.038, 'lr_bu': 0.017, 'lr_bi': 0.006}",1,True,577,0.00263,0.00942,0.019,0.038,0.017,0.006
0.7064977197121751,0.6813893046792213,0.6806473080044078,0.6959175240326751,0.6911129641071199,0.010768635143734863,295,1.6588411927223206,0.054537028738423345,0.06870222091674805,0.007377972013021828,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'lr_all': 0.00263, 'reg_all': 0.00942, 'reg_bu': 0.016, 'reg_bi': 0.044, 'lr_bu': 0.021, 'lr_bi': 0.004}",1,True,577,0.00263,0.00942,0.016,0.044,0.021,0.004
0.7012292688218237,0.6722758652287357,0.6765185676092921,0.6920645322182454,0.6855220584695242,0.01168380185178056,104,1.683677315711975,0.08832504194100516,0.0714539885520935,0.011849250911655403,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'lr_all': 0.00263, 'reg_all': 0.00942, 'reg_bu': 0.029, 'reg_bi': 0.024, 'lr_bu': 0.009000000000000001, 'lr_bi': 0.002}",1,True,577,0.00263,0.00942,0.029,0.024,0.009000000000000001,0.002
0.694416561672471,0.6693520672259645,0.6750280266792122,0.6895828431168814,0.6820948746736323,0.0102495502843908,30,1.6477687358856201,0.043977748817998354,0.07832574844360352,0.007774577135603817,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'lr_all': 0.00263, 'reg_all': 0.00942, 'reg_bu': 0.005, 'reg_bi': 0.007, 'lr_bu': 0.021, 'lr_bi': 0.008}",1,True,577,0.00263,0.00942,0.005,0.007,0.021,0.008
0.6948426059532726,0.666991483698299,0.6784103802702327,0.6905477629665777,0.6826980582220954,0.010887935636070442,38,1.6634540557861328,0.03151836647730436,0.07794547080993652,0.0022274443736876814,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'lr_all': 0.00263, 'reg_all': 0.00942, 'reg_bu': 0.025, 'reg_bi': 0.0, 'lr_bu': 0.046, 'lr_bi': 0.016}",1,True,577,0.00263,0.00942,0.025,0.0,0.046,0.016
0.710541016628491,0.689310205882242,0.6893300316170732,0.7033930162276455,0.6981435675888629,0.009178237154642223,492,1.634731650352478,0.051650498548700956,0.07960247993469238,0.0063073614756202915,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'lr_all': 0.00263, 'reg_all': 0.00942, 'reg_bu': 0.002, 'reg_bi': 0.042, 'lr_bu': 0.043000000000000003, 'lr_bi': 0.018000000000000002}",1,True,577,0.00263,0.00942,0.002,0.042,0.043000000000000003,0.018000000000000002
0.7072001249178428,0.6801916891680655,0.6869589640599244,0.7015726428101882,0.6939808552390052,0.010860851555363999,415,1.6387853622436523,0.02931007728056113,0.09301930665969849,0.012740410187520203,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'lr_all': 0.00263, 'reg_all': 0.00942, 'reg_bu': 0.031, 'reg_bi': 0.047, 'lr_bu': 0.019, 'lr_bi': 0.044}",1,True,577,0.00263,0.00942,0.031,0.047,0.019,0.044
0.6991837042480916,0.6665243288936884,0.6753515816113844,0.6906631668279926,0.6829306953952893,0.012753070598497757,41,1.738381266593933,0.09959828017221192,0.08059096336364746,0.003886023743771793,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'lr_all': 0.00263, 'reg_all': 0.00942, 'reg_bu': 0.036000000000000004, 'reg_bi': 0.031, 'lr_bu': 0.002, 'lr_bi': 0.005}",1,True,577,0.00263,0.00942,0.036000000000000004,0.031,0.002,0.005
0.7081577422229355,0.6792877205528698,0.6817746646897072,0.6983313022199686,0.6918878574213703,0.011908686416451396,324,1.7453237175941467,0.07596341168498717,0.09383606910705566,0.008180346706311827,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'lr_all': 0.00263, 'reg_all': 0.00942, 'reg_bu': 0.046, 'reg_bi': 0.049, 'lr_bu': 0.027, 'lr_bi': 0.002}",1,True,577,0.00263,0.00942,0.046,0.049,0.027,0.002
0.7076107333032665,0.6748105176895595,0.6788071516814213,0.6968441715108066,0.6895181435462634,0.013342152140134511,227,1.7062482237815857,0.07926205183977748,0.06969797611236572,0.003284780530375869,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'lr_all': 0.00263, 'reg_all': 0.00942, 'reg_bu': 0.007, 'reg_bi': 0.043000000000000003, 'lr_bu': 0.006, 'lr_bi': 0.013000000000000001}",1,True,577,0.00263,0.00942,0.007,0.043000000000000003,0.006,0.013000000000000001
0.6991005007095695,0.6724360640594254,0.6799219299023629,0.6922726759786567,0.6859327926625036,0.010390798932007086,118,1.6993140578269958,0.04767629457849314,0.07352745532989502,0.00992052674884548,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'lr_all': 0.00263, 'reg_all': 0.00942, 'reg_bu': 0.006, 'reg_bi': 0.004, 'lr_bu': 0.047, 'lr_bi': 0.042}",1,True,577,0.00263,0.00942,0.006,0.004,0.047,0.042
0.7032448464992899,0.6786831325541967,0.6856081068507677,0.6994110417429389,0.6917367819117982,0.009991098964336306,317,1.836408257484436,0.07403307431206084,0.08891505002975464,0.00618608041310803,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'lr_all': 0.00263, 'reg_all': 0.00942, 'reg_bu': 0.031, 'reg_bi': 0.029, 'lr_bu': 0.028, 'lr_bi': 0.029}",1,True,577,0.00263,0.00942,0.031,0.029,0.028,0.029
0.7006717130089013,0.6720396233630925,0.6812368500232192,0.6986376534479972,0.6881464599608026,0.01198040065460609,182,1.7966084480285645,0.016346811118529214,0.08338576555252075,0.007931097048704023,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'lr_all': 0.00263, 'reg_all': 0.00942, 'reg_bu': 0.021, 'reg_bi': 0.014, 'lr_bu': 0.01, 'lr_bi': 0.047}",1,True,577,0.00263,0.00942,0.021,0.014,0.01,0.047
0.7079611795990169,0.6869669864415244,0.6866764472391026,0.7019520118716077,0.6958891562878129,0.00931357997010835,470,1.807291030883789,0.02432631042455332,0.07535010576248169,0.0066627823197278925,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'lr_all': 0.00263, 'reg_all': 0.00942, 'reg_bu': 0.003, 'reg_bi': 0.03, 'lr_bu': 0.039, 'lr_bi': 0.02}",1,True,577,0.00263,0.00942,0.003,0.03,0.039,0.02
0.6936046595530341,0.6676058915786376,0.6763458045188026,0.6896056496691089,0.6817905013298958,0.010386274058167696,27,1.88191157579422,0.11338420863117686,0.0821107029914856,0.0051813222904585066,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'lr_all': 0.00263, 'reg_all': 0.00942, 'reg_bu': 0.014, 'reg_bi': 0.001, 'lr_bu': 0.023, 'lr_bi': 0.024}",1,True,577,0.00263,0.00942,0.014,0.001,0.023,0.024
0.7002718746112335,0.6717539575922066,0.6834188235209051,0.6981138134920691,0.6883896173041036,0.0115888092043575,189,1.7888799905776978,0.05372255021455047,0.07968932390213013,0.01638281618855529,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'lr_all': 0.00263, 'reg_all': 0.00942, 'reg_bu': 0.037, 'reg_bi': 0.01, 'lr_bu': 0.048, 'lr_bi': 0.024}",1,True,577,0.00263,0.00942,0.037,0.01,0.048,0.024
0.7098280210129287,0.6858887218405632,0.6896811481416644,0.7039145274851377,0.6973281046200734,0.009861088907223346,488,1.9103633165359497,0.13439495315344097,0.0830029845237732,0.0037974215544470742,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'lr_all': 0.00263, 'reg_all': 0.00942, 'reg_bu': 0.01, 'reg_bi': 0.03, 'lr_bu': 0.043000000000000003, 'lr_bi': 0.04}",1,True,577,0.00263,0.00942,0.01,0.03,0.043000000000000003,0.04
0.7025432638857072,0.6747573051894814,0.6816766367450147,0.6970640151448122,0.6890103052412538,0.011235367339029408,208,1.8484917283058167,0.06588523285214008,0.08721655607223511,0.009895088071256023,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'lr_all': 0.00263, 'reg_all': 0.00942, 'reg_bu': 0.038, 'reg_bi': 0.037, 'lr_bu': 0.008, 'lr_bi': 0.015}",1,True,577,0.00263,0.00942,0.038,0.037,0.008,0.015
0.7015813415790412,0.6753622455884496,0.6814814809856766,0.6979748066765228,0.6890999687074225,0.010969432635716831,213,1.8548177480697632,0.05142457563026189,0.08472961187362671,0.018216258063086025,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'lr_all': 0.00263, 'reg_all': 0.00942, 'reg_bu': 0.034, 'reg_bi': 0.025, 'lr_bu': 0.012, 'lr_bi': 0.013000000000000001}",1,True,577,0.00263,0.00942,0.034,0.025,0.012,0.013000000000000001
0.7091269758252962,0.6838830311353211,0.6894559731412356,0.7048260963653448,0.6968230191167994,0.010454105072860369,483,1.7764355540275574,0.0491183823132821,0.08894973993301392,0.005068223725165164,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'lr_all': 0.00263, 'reg_all': 0.00942, 'reg_bu': 0.019, 'reg_bi': 0.04, 'lr_bu': 0.047, 'lr_bi': 0.045}",1,True,577,0.00263,0.00942,0.019,0.04,0.047,0.045
0.7065677337059354,0.6843463413095773,0.6879722318354585,0.7036390178718444,0.6956313311807039,0.00961432194058851,465,1.6715323328971863,0.07215862966909006,0.0871548056602478,0.03439493856117671,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'lr_all': 0.00263, 'reg_all': 0.00942, 'reg_bu': 0.014, 'reg_bi': 0.025, 'lr_bu': 0.048, 'lr_bi': 0.035}",1,True,577,0.00263,0.00942,0.014,0.025,0.048,0.035
0.6985369411364188,0.6668361259255456,0.6795524557985676,0.6953856252647096,0.6850777870313104,0.012754291859998318,86,1.671636164188385,0.021612175898109414,0.06978142261505127,0.010029459718546265,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'lr_all': 0.00263, 'reg_all': 0.00942, 'reg_bu': 0.036000000000000004, 'reg_bi': 0.016, 'lr_bu': 0.004, 'lr_bi': 0.02}",1,True,577,0.00263,0.00942,0.036000000000000004,0.016,0.004,0.02
0.7018087327168814,0.6737398202384179,0.6832303463918766,0.6992838727337938,0.6895156930202424,0.011564167762601824,226,1.6539808511734009,0.02565603719906711,0.07354289293289185,0.010493413828294627,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'lr_all': 0.00263, 'reg_all': 0.00942, 'reg_bu': 0.043000000000000003, 'reg_bi': 0.026000000000000002, 'lr_bu': 0.012, 'lr_bi': 0.01}",1,True,577,0.00263,0.00942,0.043000000000000003,0.026000000000000002,0.012,0.01
0.6960385851888691,0.6700015371372181,0.6754820865498855,0.69095816202386,0.6831200927249581,0.010709323238580294,44,1.6795125603675842,0.09131922070816721,0.0729627013206482,0.004263173677727466,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'lr_all': 0.00263, 'reg_all': 0.00942, 'reg_bu': 0.002, 'reg_bi': 0.009000000000000001, 'lr_bu': 0.01, 'lr_bi': 0.012}",1,True,577,0.00263,0.00942,0.002,0.009000000000000001,0.01,0.012
0.7031368461832834,0.6768888254329731,0.6796938062517732,0.6942975938030739,0.688504267917776,0.010726342694452414,193,1.6881017684936523,0.02279584973378025,0.08082324266433716,0.002597817297048343,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'lr_all': 0.00263, 'reg_all': 0.00942, 'reg_bu': 0.011, 'reg_bi': 0.022, 'lr_bu': 0.033, 'lr_bi': 0.004}",1,True,577,0.00263,0.00942,0.011,0.022,0.033,0.004
0.7041442122858649,0.6705552539082458,0.6782653334436644,0.6939380881766762,0.6867257219536128,0.013119491630164726,141,1.6136906147003174,0.031045589477388422,0.0793495774269104,0.014754444282325986,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'lr_all': 0.00263, 'reg_all': 0.00942, 'reg_bu': 0.007, 'reg_bi': 0.037, 'lr_bu': 0.002, 'lr_bi': 0.041}",1,True,577,0.00263,0.00942,0.007,0.037,0.002,0.041
0.7046940862742964,0.6775738576677619,0.677045723743128,0.6915455900310667,0.6877148144290633,0.011397795995350669,164,1.6728352904319763,0.0356781139703791,0.08160954713821411,0.01802674074878551,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'lr_all': 0.00263, 'reg_all': 0.00942, 'reg_bu': 0.017, 'reg_bi': 0.042, 'lr_bu': 0.015, 'lr_bi': 0.001}",1,True,577,0.00263,0.00942,0.017,0.042,0.015,0.001
0.7051343428126507,0.6771967426352281,0.6850818519469677,0.7007485263432248,0.6920403659345178,0.011358238835257415,327,1.7032137513160706,0.017235769007154393,0.08561450242996216,0.008022398546785818,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'lr_all': 0.00263, 'reg_all': 0.00942, 'reg_bu': 0.042, 'reg_bi': 0.028, 'lr_bu': 0.033, 'lr_bi': 0.031}",1,True,577,0.00263,0.00942,0.042,0.028,0.033,0.031
0.6989882201991094,0.6752701992936,0.6791206451592048,0.6935914265433457,0.6867426227988149,0.009830714783815619,142,1.69031423330307,0.10437528055549924,0.07595837116241455,0.0023391518511305547,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'lr_all': 0.00263, 'reg_all': 0.00942, 'reg_bu': 0.002, 'reg_bi': 0.009000000000000001, 'lr_bu': 0.033, 'lr_bi': 0.017}",1,True,577,0.00263,0.00942,0.002,0.009000000000000001,0.033,0.017
0.7056321700550048,0.6816966895904775,0.6871128465677173,0.7026826365428843,0.694281085689021,0.010114146655785639,429,1.720122516155243,0.0876186622284562,0.0838479995727539,0.008274955540057539,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'lr_all': 0.00263, 'reg_all': 0.00942, 'reg_bu': 0.032, 'reg_bi': 0.033, 'lr_bu': 0.047, 'lr_bi': 0.034}",1,True,577,0.00263,0.00942,0.032,0.033,0.047,0.034
0.7101229024918096,0.6853846375743626,0.6894562983299246,0.7017856633984259,0.6966873754486307,0.00983039020967769,480,1.6561347842216492,0.044077317768480714,0.07635778188705444,0.009353780498599766,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'lr_all': 0.00263, 'reg_all': 0.00942, 'reg_bu': 0.023, 'reg_bi': 0.049, 'lr_bu': 0.046, 'lr_bi': 0.03}",1,True,577,0.00263,0.00942,0.023,0.049,0.046,0.03
0.6943768995633118,0.6678440004483754,0.6778022618915817,0.6911349286461949,0.6827895226373659,0.010631962527259363,40,1.6726025938987732,0.034931255127237194,0.08168518543243408,0.005889421381230356,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'lr_all': 0.00263, 'reg_all': 0.00942, 'reg_bu': 0.016, 'reg_bi': 0.002, 'lr_bu': 0.018000000000000002, 'lr_bi': 0.031}",1,True,577,0.00263,0.00942,0.016,0.002,0.018000000000000002,0.031
0.7051529487854107,0.6801510102016239,0.6871478879550867,0.7022407714765423,0.6936731546046659,0.010375659345318155,400,1.6926622986793518,0.023261555659393186,0.07488632202148438,0.009525636680226858,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'lr_all': 0.00263, 'reg_all': 0.00942, 'reg_bu': 0.04, 'reg_bi': 0.035, 'lr_bu': 0.027, 'lr_bi': 0.043000000000000003}",1,True,577,0.00263,0.00942,0.04,0.035,0.027,0.043000000000000003
0.7027290259678208,0.6769414531182154,0.6828116070871998,0.6996213069932027,0.6905258482916097,0.01090516189673857,269,1.6661688685417175,0.044401563416570575,0.0788913369178772,0.00725136147483179,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'lr_all': 0.00263, 'reg_all': 0.00942, 'reg_bu': 0.032, 'reg_bi': 0.039, 'lr_bu': 0.014, 'lr_bi': 0.017}",1,True,577,0.00263,0.00942,0.032,0.039,0.014,0.017
0.7054666492484862,0.6803737532430573,0.6797443435262891,0.6937311702401744,0.6898289790645018,0.010616790876103602,247,1.7189698219299316,0.02489468437559762,0.07658720016479492,0.004436158012331647,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'lr_all': 0.00263, 'reg_all': 0.00942, 'reg_bu': 0.003, 'reg_bi': 0.048, 'lr_bu': 0.024, 'lr_bi': 0.002}",1,True,577,0.00263,0.00942,0.003,0.048,0.024,0.002
0.7085409845737698,0.6836056887131378,0.689267802165173,0.7046990307201126,0.6965283765430483,0.010377549595483877,476,1.6720042824745178,0.04409298987697242,0.07175970077514648,0.0112526037405607,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'lr_all': 0.00263, 'reg_all': 0.00942, 'reg_bu': 0.02, 'reg_bi': 0.041, 'lr_bu': 0.04, 'lr_bi': 0.038}",1,True,577,0.00263,0.00942,0.02,0.041,0.04,0.038
0.7055951841991319,0.682858021430946,0.687104972893516,0.7004657429459955,0.6940059803673975,0.009326562478061252,416,1.7876024842262268,0.05797561803893996,0.08077478408813477,0.0031443844948090814,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'lr_all': 0.00263, 'reg_all': 0.00942, 'reg_bu': 0.01, 'reg_bi': 0.022, 'lr_bu': 0.048, 'lr_bi': 0.023}",1,True,577,0.00263,0.00942,0.01,0.022,0.048,0.023
0.6993322379558472,0.6715406105868394,0.6845064921267652,0.6971700982333804,0.6881373597257081,0.011130486793433824,180,1.6816403269767761,0.0422336199191381,0.07963007688522339,0.007322269578580935,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'lr_all': 0.00263, 'reg_all': 0.00942, 'reg_bu': 0.039, 'reg_bi': 0.013000000000000001, 'lr_bu': 0.025, 'lr_bi': 0.043000000000000003}",1,True,577,0.00263,0.00942,0.039,0.013000000000000001,0.025,0.043000000000000003
