split0_test_rmse,split1_test_rmse,split2_test_rmse,split3_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse,mean_fit_time,std_fit_time,mean_test_time,std_test_time,params,param_n_factors,param_cache_ratings,param_n_epochs,param_lr_all,param_reg_all,param_reg_bu,param_reg_bi,param_lr_bu,param_lr_bi
0.6917699403962816,0.6856697626618155,0.6925519388124013,0.6829429591483377,0.688233650254709,0.004053328755631277,260,1.5970552563667297,0.019823050867409216,0.08142709732055664,0.005380766804576655,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'lr_all': 0.00263, 'reg_all': 0.00942, 'reg_bu': 0.026000000000000002, 'reg_bi': 0.02, 'lr_bu': 0.02, 'lr_bi': 0.047}",1,True,577,0.00263,0.00942,0.026000000000000002,0.02,0.02,0.047
0.6969912397536487,0.6868016553367854,0.6967846966928755,0.686078541346776,0.6916640332825214,0.005230696942081817,399,1.662806749343872,0.04017192037373529,0.07722890377044678,0.01370362197092739,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'lr_all': 0.00263, 'reg_all': 0.00942, 'reg_bu': 0.002, 'reg_bi': 0.039, 'lr_bu': 0.013000000000000001, 'lr_bi': 0.028}",1,True,577,0.00263,0.00942,0.002,0.039,0.013000000000000001,0.028
0.6959395665622193,0.6844000005445492,0.6947668664275418,0.681608074429635,0.6891786269909863,0.006266722841424175,296,1.6473556756973267,0.051404857195108226,0.0762527585029602,0.006369930811643425,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'lr_all': 0.00263, 'reg_all': 0.00942, 'reg_bu': 0.002, 'reg_bi': 0.041, 'lr_bu': 0.011, 'lr_bi': 0.007}",1,True,577,0.00263,0.00942,0.002,0.041,0.011,0.007
0.6964503623158991,0.6879142429559502,0.692275144887692,0.6858503230784097,0.6906225183094877,0.004086671722935282,350,1.6180477738380432,0.0451919877447721,0.08693969249725342,0.009308357447996334,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'lr_all': 0.00263, 'reg_all': 0.00942, 'reg_bu': 0.046, 'reg_bi': 0.033, 'lr_bu': 0.029, 'lr_bi': 0.03}",1,True,577,0.00263,0.00942,0.046,0.033,0.029,0.03
0.6922846327966035,0.6985654864797092,0.6966159017199732,0.7017195652295328,0.6972963965564547,0.0034189128224788776,493,1.6367382407188416,0.024737550278588635,0.07983803749084473,0.00550528077980943,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'lr_all': 0.00263, 'reg_all': 0.00942, 'reg_bu': 0.028, 'reg_bi': 0.048, 'lr_bu': 0.0, 'lr_bi': 0.01}",1,True,577,0.00263,0.00942,0.028,0.048,0.0,0.01
0.6797636613560392,0.6772065105489126,0.6766553106640503,0.6719627989224157,0.6763970703728543,0.0028159625171000784,8,1.6674972176551819,0.02508561465733542,0.07855826616287231,0.010226533704226498,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'lr_all': 0.00263, 'reg_all': 0.00942, 'reg_bu': 0.022, 'reg_bi': 0.009000000000000001, 'lr_bu': 0.001, 'lr_bi': 0.006}",1,True,577,0.00263,0.00942,0.022,0.009000000000000001,0.001,0.006
0.6877688380446861,0.6863607592433414,0.6917568331655342,0.6799218758301128,0.6864520765709186,0.004258114720050782,202,1.7853889465332031,0.09152261003992243,0.07073253393173218,0.007650577027745658,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'lr_all': 0.00263, 'reg_all': 0.00942, 'reg_bu': 0.025, 'reg_bi': 0.009000000000000001, 'lr_bu': 0.049, 'lr_bi': 0.036000000000000004}",1,True,577,0.00263,0.00942,0.025,0.009000000000000001,0.049,0.036000000000000004
0.6993660296912908,0.6908560496268783,0.7054038480291676,0.6867772323814404,0.6956007899321943,0.0072568021006582245,487,1.6585744619369507,0.04572885688839226,0.07608634233474731,0.0022200183906415654,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'lr_all': 0.00263, 'reg_all': 0.00942, 'reg_bu': 0.0, 'reg_bi': 0.025, 'lr_bu': 0.04, 'lr_bi': 0.035}",1,True,577,0.00263,0.00942,0.0,0.025,0.04,0.035
0.6881165940696263,0.6860267124436893,0.6903397204028543,0.6804211297640592,0.6862260391700572,0.0036821622543364474,194,1.842352032661438,0.07653437635720382,0.07924354076385498,0.004860530514037903,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'lr_all': 0.00263, 'reg_all': 0.00942, 'reg_bu': 0.047, 'reg_bi': 0.015, 'lr_bu': 0.029, 'lr_bi': 0.025}",1,True,577,0.00263,0.00942,0.047,0.015,0.029,0.025
0.6985887240484075,0.6906532433201601,0.6941643024603658,0.6858367775958281,0.6923107618561903,0.004677292538395959,427,1.6947349905967712,0.08018596636276014,0.06866621971130371,0.003846350693656524,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'lr_all': 0.00263, 'reg_all': 0.00942, 'reg_bu': 0.046, 'reg_bi': 0.042, 'lr_bu': 0.035, 'lr_bi': 0.004}",1,True,577,0.00263,0.00942,0.046,0.042,0.035,0.004
0.6925294173636226,0.6806713196185429,0.6890367106724747,0.6808324999558107,0.6857674869026127,0.005165668997557189,177,1.6866031289100647,0.0265952485728794,0.07473039627075195,0.006540915764119882,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'lr_all': 0.00263, 'reg_all': 0.00942, 'reg_bu': 0.033, 'reg_bi': 0.046, 'lr_bu': 0.004, 'lr_bi': 0.038}",1,True,577,0.00263,0.00942,0.033,0.046,0.004,0.038
0.6892344002995666,0.6808651664873878,0.6870631750074275,0.6768871755640291,0.6835124793396028,0.00490537293826158,115,1.6733856201171875,0.027573752482843664,0.08028519153594971,0.005790429638223938,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'lr_all': 0.00263, 'reg_all': 0.00942, 'reg_bu': 0.013000000000000001, 'reg_bi': 0.012, 'lr_bu': 0.013000000000000001, 'lr_bi': 0.002}",1,True,577,0.00263,0.00942,0.013000000000000001,0.012,0.013000000000000001,0.002
0.696272365245344,0.6886137285193142,0.6966585622259382,0.686031740594819,0.6918940991463538,0.004663619884483173,410,1.6807479858398438,0.054828882598669186,0.07623058557510376,0.01102345786004844,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'lr_all': 0.00263, 'reg_all': 0.00942, 'reg_bu': 0.005, 'reg_bi': 0.019, 'lr_bu': 0.039, 'lr_bi': 0.045}",1,True,577,0.00263,0.00942,0.005,0.019,0.039,0.045
0.6956826666083306,0.6904273285164104,0.6898977153232452,0.6844335902446379,0.6901103251731561,0.003981896614263554,327,1.6843948364257812,0.07612724525811455,0.07508182525634766,0.008957973900519103,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'lr_all': 0.00263, 'reg_all': 0.00942, 'reg_bu': 0.042, 'reg_bi': 0.019, 'lr_bu': 0.018000000000000002, 'lr_bi': 0.001}",1,True,577,0.00263,0.00942,0.042,0.019,0.018000000000000002,0.001
0.6860908082797778,0.6878698532499761,0.6919799461722171,0.6931745441639127,0.6897787879664709,0.002899201766024945,316,1.6457858085632324,0.018821484873322317,0.06825101375579834,0.0008189689037226975,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'lr_all': 0.00263, 'reg_all': 0.00942, 'reg_bu': 0.003, 'reg_bi': 0.04, 'lr_bu': 0.0, 'lr_bi': 0.027}",1,True,577,0.00263,0.00942,0.003,0.04,0.0,0.027
0.6837614003138477,0.6828178122221839,0.6875821429531693,0.6772706482284537,0.6828580009294136,0.003686250589878661,104,1.7326290607452393,0.10778640817147848,0.08686482906341553,0.01116657491815657,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'lr_all': 0.00263, 'reg_all': 0.00942, 'reg_bu': 0.025, 'reg_bi': 0.006, 'lr_bu': 0.02, 'lr_bi': 0.045}",1,True,577,0.00263,0.00942,0.025,0.006,0.02,0.045
0.6977060143095533,0.6894931948013437,0.6954732828357555,0.6845471499960373,0.6918049104856724,0.005155072714549118,406,1.600045084953308,0.023161678568164326,0.07859957218170166,0.007211340876209063,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'lr_all': 0.00263, 'reg_all': 0.00942, 'reg_bu': 0.022, 'reg_bi': 0.036000000000000004, 'lr_bu': 0.035, 'lr_bi': 0.014}",1,True,577,0.00263,0.00942,0.022,0.036000000000000004,0.035,0.014
0.6794278206530331,0.6754710482903572,0.6789578106954745,0.6718097984508495,0.6764166195224286,0.003067649351188372,9,1.7244230508804321,0.12816116821390963,0.09167832136154175,0.007178376100930562,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'lr_all': 0.00263, 'reg_all': 0.00942, 'reg_bu': 0.003, 'reg_bi': 0.0, 'lr_bu': 0.005, 'lr_bi': 0.029}",1,True,577,0.00263,0.00942,0.003,0.0,0.005,0.029
0.6852853848188624,0.6806426224613356,0.6845151310247443,0.6772823593075451,0.6819313744031218,0.003209338213519726,88,1.704937994480133,0.10968693582055963,0.06885671615600586,0.014235299096960568,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'lr_all': 0.00263, 'reg_all': 0.00942, 'reg_bu': 0.007, 'reg_bi': 0.009000000000000001, 'lr_bu': 0.011, 'lr_bi': 0.002}",1,True,577,0.00263,0.00942,0.007,0.009000000000000001,0.011,0.002
0.6959962799977911,0.6889766355386334,0.6967287120235046,0.6862572007500589,0.691989707077497,0.004484724722219476,415,1.636740505695343,0.04519758397034385,0.0830492377281189,0.007562684707082427,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'lr_all': 0.00263, 'reg_all': 0.00942, 'reg_bu': 0.016, 'reg_bi': 0.044, 'lr_bu': 0.048, 'lr_bi': 0.002}",1,True,577,0.00263,0.00942,0.016,0.044,0.048,0.002
0.6788449777470601,0.6831086713118382,0.6850517476962517,0.68357028876656,0.6826439213804275,0.0023077992400506947,97,1.628134846687317,0.05072849970991196,0.08115607500076294,0.006341294446776702,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'lr_all': 0.00263, 'reg_all': 0.00942, 'reg_bu': 0.033, 'reg_bi': 0.028, 'lr_bu': 0.0, 'lr_bi': 0.038}",1,True,577,0.00263,0.00942,0.033,0.028,0.0,0.038
0.6920139915853676,0.6876181566719942,0.6932560408225863,0.6835337807387417,0.6891054924546725,0.003838702844826671,292,1.724492371082306,0.10210357548793511,0.09334009885787964,0.013212985959023997,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'lr_all': 0.00263, 'reg_all': 0.00942, 'reg_bu': 0.024, 'reg_bi': 0.028, 'lr_bu': 0.03, 'lr_bi': 0.01}",1,True,577,0.00263,0.00942,0.024,0.028,0.03,0.01
